sensor_id,seq,t_us,wall_s,raw_x,raw_y,raw_z,mv_x,mv_y,mv_z
2,182113,1821545531,0.3451925,2000,1902,2276,1723,1646,1941
2,182114,1821555531,0.3457931,1997,1897,2279,1721,1643,1941
1,182177,1822185302,0.346828,1840,1737,1193,1652,1572,1123
2,182115,1821565531,0.3474411,2000,1897,2276,1723,1646,1941
1,182178,1822195301,0.3479916,1840,1741,1191,1653,1566,1118
1,182179,1822205301,0.3487542,1841,1732,1187,1653,1563,1118
2,182117,1821585531,0.3492798,2000,1893,2276,1723,1639,1940
1,182180,1822215302,0.3497314,1839,1730,1192,1653,1566,1121
2,182118,1821595531,0.3508334,2000,1901,2275,1723,1642,1942
1,182181,1822225301,0.3515418,1839,1733,1198,1653,1565,1119
2,182119,1821605530,0.3520211,2000,1895,2281,1723,1643,1946
1,182182,1822235301,0.3525409,1841,1740,1190,1655,1566,1123
1,182183,1822245301,0.3535774,1840,1738,1191,1651,1562,1119
2,182120,1821615530,0.3542424,1999,1897,2274,1722,1644,1942
2,182121,1821625530,0.3547235,2000,1900,2283,1723,1643,1941
1,182184,1822255301,0.3552353,1840,1732,1187,1653,1566,1118
1,182185,1822265300,0.3556877,1837,1740,1197,1653,1566,1123
2,182122,1821635532,0.3561025,1999,1897,2277,1721,1641,1942
2,182123,1821645532,0.3566282,2000,1894,2277,1721,1640,1941
1,182186,1822275301,0.3572327,1841,1730,1187,1655,1570,1118
2,182124,1821655532,0.3588081,2000,1898,2281,1723,1645,1943
1,182187,1822285301,0.3595279,1840,1734,1191,1653,1570,1123
2,182125,1821665532,0.3600892,1994,1893,2276,1723,1645,1942
2,182126,1821675530,0.3605315,2000,1895,2282,1723,1638,1938
1,182188,1822295301,0.3609769,1841,1737,1194,1653,1562,1123
1,182189,1822305301,0.3613919,1841,1738,1195,1654,1563,1122
2,182127,1821685529,0.3618,2002,1898,2277,1723,1641,1940
1,182190,1822315301,0.3622456,1838,1732,1194,1650,1570,1123
2,182128,1821695532,0.3626603,2000,1897,2277,1723,1642,1939
1,182191,1822325301,0.3630901,1835,1729,1188,1651,1562,1119
2,182129,1821705531,0.3636495,1999,1897,2277,1720,1643,1943
1,182192,1822335302,0.3641942,1840,1731,1198,1649,1566,1121
1,182193,1822345301,0.3646975,1841,1728,1198,1648,1565,1120
2,182130,1821715530,0.3651829,1999,1897,2278,1723,1643,1937
2,182131,1821725530,0.3657486,2000,1900,2273,1723,1640,1939
1,182194,1822355301,0.366441,1840,1742,1187,1648,1563,1120
2,182132,1821735531,0.3670457,2000,1895,2277,1721,1645,1941
2,182133,1821745532,0.3676503,1999,1895,2275,1722,1639,1942
1,182196,1822375301,0.3683447,1840,1737,1195,1653,1563,1126
2,182134,1821755530,0.36903,1999,1895,2284,1723,1643,1942
1,182197,1822385300,0.3697021,1839,1732,1194,1653,1563,1122
2,182135,1821765530,0.370437,2000,1901,2279,1723,1639,1941
1,182198,1822395308,0.3710972,1843,1730,1183,1655,1569,1118
2,182136,1821775531,0.3718044,2000,1899,2283,1722,1641,1940
1,182199,1822405301,0.3726124,1840,1734,1194,1653,1562,1122
1,182200,1822415301,0.37334,1837,1730,1187,1651,1570,1117
2,182138,1821795530,0.3743978,2002,1899,2278,1723,1645,1943
1,182201,1822425301,0.3754194,1839,1729,1189,1650,1566,1123
1,182202,1822435301,0.3761558,1843,1731,1190,1653,1560,1121
2,182139,1821805530,0.3767632,1999,1895,2275,1723,1641,1941
2,182140,1821815531,0.3772945,1997,1897,2279,1717,1643,1940
1,182203,1822445301,0.3778568,1840,1732,1198,1649,1562,1121
2,182141,1821825531,0.3784377,2000,1901,2276,1723,1644,1945
1,182204,1822455304,0.3790441,1837,1738,1189,1649,1569,1125
2,182142,1821835532,0.3796061,2000,1900,2278,1723,1640,1945
1,182205,1822465301,0.3801782,1840,1742,1196,1653,1569,1123
2,182143,1821845532,0.3807671,2000,1896,2277,1721,1643,1948
1,182206,1822475301,0.3813514,1840,1731,1197,1653,1566,1124
2,182144,1821855532,0.3818987,2000,1899,2277,1723,1641,1942
1,182207,1822485301,0.3824554,1841,1730,1192,1650,1569,1122
2,182145,1821865531,0.383049,1998,1901,2278,1723,1644,1938
1,182208,1822495301,0.3837532,1839,1734,1191,1653,1566,1122
2,182146,1821875530,0.3844927,2000,1893,2276,1722,1643,1941
1,182209,1822505301,0.3852325,1840,1734,1191,1653,1565,1121
2,182147,1821885530,0.3858946,1999,1898,2280,1723,1644,1942
1,182210,1822515301,0.3865028,1840,1729,1193,1650,1565,1121
2,182148,1821895531,0.3871361,1999,1895,2277,1723,1641,1944
1,182211,1822525301,0.3876963,1840,1731,1190,1651,1570,1123
2,182149,1821905532,0.3883063,2000,1895,2278,1722,1641,1943
1,182212,1822535301,0.3892054,1837,1738,1194,1653,1569,1124
2,182150,1821915530,0.3903793,1998,1891,2275,1720,1644,1942
1,182213,1822545301,0.3913836,1840,1729,1190,1653,1565,1119
2,182151,1821925531,0.3920823,2000,1900,2277,1720,1640,1945
1,182214,1822555301,0.3927579,1835,1737,1189,1652,1571,1121
2,182152,1821935531,0.3941879,1996,1895,2276,1722,1640,1947
1,182215,1822565301,0.3949765,1837,1737,1193,1653,1568,1117
2,182153,1821945533,0.3956906,2000,1901,2277,1723,1642,1945
1,182216,1822575301,0.3964047,1835,1728,1193,1650,1569,1124
2,182154,1821955532,0.3970941,1999,1900,2279,1723,1642,1939
1,182217,1822585302,0.3977756,1840,1735,1194,1652,1562,1124
2,182155,1821965532,0.3985651,1999,1894,2275,1723,1643,1940
1,182218,1822595302,0.3996869,1840,1731,1193,1650,1562,1122
2,182156,1821975532,0.4003893,2000,1895,2277,1723,1640,1938
1,182219,1822605302,0.4009806,1840,1733,1194,1653,1567,1125
2,182157,1821985531,0.4016288,2000,1895,2278,1723,1642,1945
1,182220,1822615301,0.4022346,1840,1733,1193,1653,1563,1117
2,182158,1821995531,0.4028074,1999,1902,2278,1723,1645,1946
1,182221,1822625301,0.4034322,1843,1738,1193,1657,1563,1123
2,182159,1822005531,0.4040261,2000,1893,2281,1723,1641,1942
1,182222,1822635301,0.4046465,1837,1739,1197,1655,1566,1127
2,182160,1822015540,0.4058359,2000,1893,2277,1723,1641,1943
1,182223,1822645301,0.4070857,1840,1740,1199,1653,1566,1126
1,182224,1822655301,0.4081816,1840,1738,1194,1653,1566,1122
2,182161,1822025530,0.4090316,2000,1898,2275,1721,1639,1940
2,182162,1822035531,0.4098199,1999,1895,2272,1719,1642,1942
1,182225,1822665301,0.4105478,1835,1731,1194,1653,1563,1123
2,182163,1822045532,0.4112109,2000,1903,2282,1723,1643,1943
1,182226,1822675301,0.4118445,1840,1737,1194,1653,1570,1118
2,182164,1822055533,0.4125253,2000,1895,2282,1722,1637,1941
1,182227,1822685301,0.4132505,1837,1731,1193,1653,1566,1123
2,182165,1822065531,0.4138955,2000,1894,2277,1723,1640,1940
2,182166,1822075531,0.4147068,2001,1897,2275,1723,1640,1942
1,182228,1822695301,0.4154849,1840,1738,1193,1653,1573,1119
1,182229,1822705302,0.4161285,1840,1738,1195,1654,1562,1121
2,182168,1822095531,0.4167375,1999,1897,2279,1723,1637,1943
1,182231,1822725301,0.4173406,1840,1735,1190,1651,1563,1121
2,182169,1822105530,0.4179111,2000,1895,2279,1723,1644,1942
1,182232,1822735301,0.4186643,1842,1742,1195,1653,1569,1120
2,182170,1822115530,0.4193338,2000,1897,2278,1723,1638,1942
1,182233,1822745301,0.4199807,1840,1733,1191,1652,1566,1123
2,182171,1822125531,0.4205426,1997,1901,2281,1722,1641,1945
1,182234,1822755301,0.4212793,1839,1731,1195,1652,1564,1126
2,182172,1822135535,0.4219913,2000,1901,2283,1723,1640,1948
1,182235,1822765301,0.4226494,1840,1739,1197,1653,1572,1123
2,182173,1822145532,0.4233994,1998,1894,2275,1723,1644,1938
2,182174,1822155532,0.4240846,2000,1898,2275,1720,1642,1940
1,182236,1822775301,0.4246478,1842,1737,1197,1653,1562,1119
1,182237,1822785302,0.4252853,1839,1731,1187,1649,1563,1119
2,182175,1822165531,0.4259322,2000,1899,2277,1722,1640,1940
1,182238,1822795301,0.4265032,1840,1741,1199,1649,1568,1119
2,182176,1822175540,0.4271783,2000,1920,2283,1721,1643,1938
1,182239,1822805300,0.4278861,1840,1740,1199,1658,1566,1126
1,182240,1822815301,0.4285521,1840,1733,1197,1654,1566,1127
2,182177,1822185531,0.4291621,2000,1897,2272,1723,1640,1940
2,182178,1822195531,0.4298537,2000,1901,2277,1723,1640,1941
1,182241,1822825301,0.4304611,1840,1735,1194,1653,1566,1121
2,182179,1822205530,0.4310675,2000,1899,2275,1723,1642,1942
1,182242,1822835301,0.4317248,1843,1730,1188,1652,1569,1120
2,182180,1822215530,0.4321577,2000,1894,2281,1720,1643,1943
2,182181,1822225532,0.4325555,1998,1898,2277,1724,1642,1943
1,182243,1822845301,0.4329888,1840,1731,1193,1652,1565,1119
2,182182,1822235531,0.4334137,2000,1890,2279,1723,1644,1940
1,182244,1822855301,0.4338882,1835,1729,1193,1651,1568,1120
1,182245,1822865301,0.4343113,1839,1740,1197,1653,1570,1118
2,182183,1822245531,0.4347108,1999,1893,2272,1721,1644,1939
1,182246,1822875301,0.4351084,1839,1737,1195,1650,1564,1123
2,182184,1822255531,0.4355655,2000,1897,2277,1722,1642,1941
1,182247,1822885301,0.436008,1838,1739,1196,1653,1563,1121
2,182185,1822265531,0.4370122,2000,1903,2275,1720,1639,1941
1,182248,1822895301,0.4377945,1840,1741,1196,1654,1566,1126
2,182186,1822275530,0.438556,1999,1901,2276,1723,1645,1941
1,182249,1822905301,0.4392057,1837,1733,1194,1653,1566,1126
2,182187,1822285530,0.4400291,2000,1897,2277,1723,1640,1943
1,182250,1822915301,0.4410354,1843,1735,1198,1652,1570,1124
1,182251,1822925301,0.4420175,1841,1734,1191,1653,1562,1120
2,182189,1822305531,0.4428559,1999,1895,2277,1723,1641,1939
1,182252,1822935301,0.4435931,1840,1735,1196,1653,1563,1124
2,182190,1822315530,0.4444213,1997,1899,2273,1720,1645,1938
1,182253,1822945301,0.4451755,1837,1732,1199,1653,1566,1124
2,182191,1822325532,0.4458797,1997,1894,2274,1723,1642,1943
1,182254,1822955301,0.4465915,1841,1739,1190,1653,1562,1123
2,182192,1822335531,0.4473122,2000,1900,2275,1722,1643,1945
1,182255,1822965302,0.4481582,1843,1728,1194,1653,1563,1122
2,182193,1822345533,0.4489831,2000,1900,2274,1722,1643,1943
1,182256,1822975301,0.449658,1840,1732,1188,1653,1570,1120
2,182194,1822355530,0.4508676,2000,1899,2278,1723,1642,1945
1,182257,1822985301,0.451758,1839,1731,1190,1653,1565,1122
2,182195,1822365532,0.4532744,2000,1901,2279,1722,1641,1937
1,182258,1822995301,0.4545101,1840,1729,1192,1655,1566,1119
1,182259,1823005301,0.4554861,1838,1732,1195,1652,1568,1117
2,182196,1822375532,0.456212,1997,1895,2277,1722,1641,1945
2,182197,1822385531,0.4575447,1998,1900,2278,1721,1641,1938
1,182260,1823015302,0.4586444,1840,1731,1197,1653,1566,1117
2,182198,1822395531,0.46024,1999,1894,2274,1723,1639,1941
1,182261,1823025301,0.4613315,1840,1734,1198,1654,1565,1125
2,182199,1822405533,0.4624504,2000,1897,2281,1721,1645,1938
1,182262,1823035301,0.4635122,1841,1730,1192,1653,1566,1122
2,182200,1822415531,0.4645113,2000,1895,2277,1722,1642,1945
1,182263,1823045301,0.4653721,1843,1738,1198,1658,1566,1123
1,182264,1823055301,0.4661537,1840,1739,1194,1653,1566,1122
2,182201,1822425531,0.4669015,1999,1897,2274,1723,1642,1946
2,182202,1822435532,0.4683122,2000,1901,2280,1723,1642,1945
1,182265,1823065301,0.4691979,1838,1738,1194,1653,1563,1122
2,182203,1822445531,0.4698569,2002,1900,2281,1721,1642,1940
1,182266,1823075301,0.4704409,1841,1728,1194,1653,1565,1118
2,182204,1822455534,0.4710056,2000,1898,2277,1722,1640,1943
1,182267,1823085301,0.4716866,1840,1733,1198,1650,1570,1122
1,182268,1823095301,0.4724262,1838,1733,1194,1649,1563,1122
2,182205,1822465535,0.4733442,2000,1902,2282,1722,1641,1942
2,182206,1822475530,0.4744761,1998,1901,2279,1723,1642,1943
1,182269,1823105301,0.4751428,1841,1731,1189,1651,1568,1126
2,182207,1822485530,0.475717,2000,1899,2281,1721,1640,1945
1,182270,1823115301,0.4763391,1837,1735,1195,1649,1565,1121
2,182208,1822495530,0.4768611,1998,1893,2279,1722,1639,1941
1,182272,1823135302,0.4773709,1840,1731,1190,1653,1566,1121
2,182210,1822515531,0.4779152,2000,1898,2273,1721,1637,1938
1,182273,1823145301,0.4784779,1840,1730,1198,1651,1570,1122
2,182211,1822525531,0.479006,2000,1899,2286,1721,1639,1943
1,182274,1823155301,0.4795131,1840,1738,1197,1651,1570,1120
2,182212,1822535532,0.4800675,2000,1899,2274,1723,1640,1937
1,182275,1823165301,0.4806425,1837,1734,1197,1647,1562,1123
2,182213,1822545531,0.4812407,2000,1895,2273,1722,1642,1943
1,182276,1823175301,0.4818656,1840,1738,1195,1655,1562,1126
2,182214,1822555541,0.4825023,2000,1895,2273,1723,1641,1941
1,182277,1823185301,0.4830981,1837,1730,1197,1650,1564,1117
2,182215,1822565532,0.4839037,2000,1897,2278,1722,1640,1940
1,182278,1823195300,0.4845448,1838,1729,1189,1654,1566,1121
2,182216,1822575531,0.4851891,1998,1899,2275,1721,1643,1942
1,182279,1823205301,0.485741,1840,1739,1190,1653,1565,1125
2,182217,1822585532,0.4863021,2000,1900,2276,1723,1640,1942
1,182280,1823215301,0.4868176,1840,1734,1195,1652,1565,1121
2,182218,1822595529,0.4873274,2000,1894,2277,1723,1644,1939
1,182282,1823235301,0.4879474,1837,1735,1191,1653,1566,1122
2,182220,1822615532,0.4885385,1999,1899,2274,1722,1643,1940
1,182283,1823245301,0.4890661,1840,1742,1194,1653,1566,1118
2,182221,1822625532,0.489568,2000,1897,2271,1723,1641,1942
1,182284,1823255301,0.4900923,1840,1741,1191,1653,1569,1121
2,182222,1822635532,0.4906134,2000,1897,2277,1722,1643,1945
2,182223,1822645531,0.491114,2000,1897,2276,1723,1640,1945
1,182286,1823275300,0.4916536,1840,1730,1196,1651,1562,1122
2,182224,1822655530,0.4922008,1998,1895,2282,1724,1640,1939
1,182287,1823285301,0.49271,1838,1729,1199,1653,1561,1125
1,182289,1823305301,0.4931965,1840,1737,1198,1653,1562,1121
2,182226,1822675531,0.4936895,2003,1901,2282,1722,1640,1943
2,182227,1822685531,0.494224,1999,1898,2273,1722,1643,1940
1,182290,1823315301,0.4947247,1840,1738,1195,1653,1570,1125
1,182291,1823325301,0.495221,1840,1729,1196,1653,1563,1122
2,182228,1822695531,0.4957402,2000,1893,2277,1723,1641,1941
1,182292,1823335300,0.4963807,1840,1729,1198,1649,1564,1124
2,182230,1822715530,0.4970144,2000,1897,2278,1723,1639,1940
1,182293,1823345301,0.4976905,1840,1737,1189,1652,1562,1120
2,182231,1822725531,0.4984137,2000,1893,2276,1722,1638,1945
1,182294,1823355301,0.4989514,1837,1737,1195,1648,1564,1125
2,182232,1822735531,0.49961,2000,1892,2275,1723,1639,1937
1,182295,1823365301,0.5005451,1840,1738,1198,1657,1570,1118
2,182233,1822745530,0.501493,2000,1898,2285,1723,1642,1941
1,182296,1823375301,0.5022783,1840,1731,1191,1645,1569,1117
2,182234,1822755532,0.5031308,2000,1899,2277,1723,1640,1943
1,182297,1823385302,0.5037998,1841,1728,1196,1652,1566,1122
2,182235,1822765532,0.5043809,2000,1897,2280,1723,1642,1940
1,182298,1823395301,0.5050266,1843,1735,1188,1652,1570,1122
2,182236,1822775531,0.5055575,2000,1898,2277,1723,1642,1940
2,182237,1822785532,0.5060842,1999,1900,2283,1723,1643,1945
1,182299,1823405301,0.5066026,1840,1741,1194,1653,1569,1123
1,182300,1823415302,0.507423,1843,1741,1194,1651,1571,1123
2,182238,1822795530,0.5080067,2000,1895,2281,1721,1638,1945
1,182301,1823425301,0.5085837,1838,1734,1190,1652,1562,1121
2,182239,1822805531,0.5091294,2000,1900,2273,1723,1643,1940
1,182302,1823435302,0.509645,1840,1737,1196,1653,1565,1123
2,182240,1822815545,0.5101646,2000,1900,2285,1720,1639,1939
1,182303,1823445301,0.5106864,1843,1734,1196,1653,1566,1126
2,182241,1822825530,0.5112496,2002,1897,2278,1723,1638,1942
1,182304,1823455302,0.5118076,1839,1731,1197,1653,1566,1115
2,182242,1822835531,0.5124439,2001,1893,2281,1721,1638,1939
1,182305,1823465301,0.5130595,1837,1729,1197,1653,1569,1126
2,182243,1822845531,0.5138106,2000,1899,2277,1723,1642,1940
2,182244,1822855531,2.0146285,2001,1898,2272,1723,1639,1940
1,182307,1823485301,2.0153819,1840,1744,1194,1653,1564,1125
2,182245,1822865531,2.0159876,1999,1899,2277,1723,1643,1942
1,182308,1823495301,2.0164838,1840,1731,1198,1649,1566,1124
2,182246,1822875530,2.0171527,1999,1902,2274,1722,1645,1943
1,182309,1823505301,2.0176861,1840,1731,1196,1649,1566,1126
2,182247,1822885531,2.0182118,2001,1897,2277,1723,1640,1940
2,182248,1822895530,2.01879,2000,1895,2277,1723,1643,1938
1,182310,1823515301,2.0192702,1834,1734,1194,1651,1566,1118
1,182311,1823525302,2.019772,1835,1730,1197,1651,1568,1124
2,182249,1822905531,2.0202739,2000,1899,2279,1722,1642,1940
1,182312,1823535300,2.0210665,1840,1729,1194,1653,1569,1122
2,182250,1822915532,2.0219679,1998,1895,2277,1721,1644,1940
1,182313,1823545301,2.0229057,1841,1737,1193,1652,1563,1123
2,182251,1822925532,2.0237599,2000,1895,2282,1722,1640,1945
1,182315,1823565301,2.0246024,1835,1731,1199,1653,1565,1118
1,182316,1823575301,2.0253887,1837,1730,1200,1653,1561,1121
2,182252,1822935532,2.0260398,1999,1893,2275,1723,1643,1941
2,182253,1822945531,2.026761,2000,1893,2274,1722,1638,1941
2,182254,1822955531,2.027485,2000,1893,2274,1722,1641,1939
2,182255,1822965530,2.0282602,1999,1896,2279,1723,1641,1939
1,182318,1823595301,2.0290674,1840,1739,1190,1653,1566,1117
1,182319,1823605301,2.0302355,1840,1739,1193,1653,1571,1126
2,182256,1822975529,2.0316487,2000,1892,2274,1721,1643,1942
2,182257,1822985537,2.032569,2000,1902,2286,1718,1640,1937
1,182320,1823615301,2.0333773,1840,1741,1196,1652,1561,1125
2,182258,1822995530,2.0341104,1999,1895,2275,1723,1643,1941
1,182321,1823625301,2.0349103,1839,1731,1195,1649,1566,1118
2,182259,1823005532,2.0356573,2000,1897,2277,1723,1641,1943
2,182261,1823025532,2.0363198,2000,1899,2282,1723,1640,1941
1,182324,1823655301,2.0370626,1840,1738,1191,1653,1566,1125
2,182262,1823035531,2.037748,2000,1901,2282,1723,1639,1940
2,182263,1823045531,2.0383876,1999,1901,2276,1720,1639,1941
1,182325,1823665301,2.0392415,1841,1730,1193,1652,1563,1123
2,182264,1823055531,2.0401021,2000,1899,2277,1723,1643,1940
1,182326,1823675301,2.0409934,1839,1735,1194,1651,1571,1122
1,182327,1823685301,2.0423689,1840,1743,1190,1652,1565,1121
2,182265,1823065531,2.0432922,2000,1898,2278,1723,1641,1941
1,182328,1823695301,2.0441831,1837,1732,1198,1653,1568,1120
2,182266,1823075531,2.0452829,2000,1900,2277,1723,1640,1937
1,182330,1823715301,2.0463656,1835,1734,1194,1650,1562,1121
1,182331,1823725301,2.0471448,1842,1734,1194,1651,1562,1122
2,182268,1823095531,2.0479253,2000,1895,2277,1723,1642,1941
2,182269,1823105534,2.0487429,2000,1897,2278,1723,1643,1941
1,182332,1823735301,2.0495676,1840,1740,1193,1653,1569,1122
2,182270,1823115531,2.0502997,1999,1893,2277,1723,1639,1939
1,182333,1823745301,2.051021,1842,1734,1191,1653,1564,1123
2,182271,1823125532,2.051907,2000,1898,2278,1723,1642,1946
1,182334,1823755301,2.0526892,1840,1735,1190,1655,1564,1123
2,182272,1823135531,2.0535025,2000,1898,2278,1721,1643,1941
1,182335,1823765301,2.0543584,1835,1728,1189,1652,1566,1120
2,182273,1823145529,2.0550775,1999,1897,2278,1723,1641,1945
1,182336,1823775301,2.0557808,1840,1740,1190,1649,1566,1124
2,182274,1823155531,2.0564232,2000,1901,2277,1723,1641,1944
1,182337,1823785302,2.057076,1835,1730,1190,1651,1569,1122
2,182275,1823165531,2.0577409,2000,1898,2275,1723,1642,1945
1,182338,1823795301,2.0584617,1840,1739,1198,1651,1570,1123
2,182276,1823175533,2.0592223,1999,1899,2277,1722,1640,1940
2,182277,1823185532,2.0601764,2000,1895,2278,1721,1639,1943
1,182339,1823805302,2.0609977,1840,1735,1195,1651,1563,1123
1,182340,1823815301,2.0620686,1841,1735,1194,1653,1563,1117
2,182278,1823195530,2.0628279,1997,1894,2275,1721,1642,1942
1,182341,1823825301,2.0637214,1840,1733,1195,1650,1562,1123
2,182279,1823205531,2.064491,1999,1901,2274,1721,1637,1946
2,182280,1823215531,2.0651853,1997,1893,2282,1724,1639,1940
2,182281,1823225532,2.0659197,2000,1895,2278,1722,1642,1938
1,182343,1823845301,2.0666605,1841,1738,1197,1653,1566,1126
1,182344,1823855301,2.0677207,1840,1732,1189,1653,1565,1122
1,182345,1823865302,2.0685616,1840,1728,1194,1653,1564,1117
2,182283,1823245531,2.0694152,1999,1892,2278,1721,1636,1939
1,182346,1823875301,2.070133,1840,1731,1197,1653,1566,1122
2,182284,1823255532,2.0708334,2000,1894,2271,1723,1642,1940
1,182347,1823885302,2.071565,1840,1733,1192,1652,1565,1121
2,182285,1823265531,2.0722946,2000,1899,2274,1722,1641,1937
1,182348,1823895301,2.0730151,1840,1731,1191,1649,1571,1124
2,182286,1823275532,2.0738259,2000,1893,2280,1722,1640,1940
2,182287,1823285532,2.0747245,2000,1897,2283,1723,1641,1941
1,182349,1823905301,2.0757749,1840,1733,1189,1653,1569,1125
1,182350,1823915301,2.0765871,1840,1741,1189,1651,1565,1121
1,182351,1823925301,2.077734,1838,1732,1195,1653,1570,1126
1,182352,1823935301,2.0790955,1839,1734,1195,1649,1567,1122
2,182290,1823315531,2.0803477,2000,1900,2276,1723,1636,1937
1,182353,1823945301,2.0813463,1843,1733,1198,1652,1570,1125
2,182291,1823325530,2.0825768,2000,1894,2275,1722,1642,1941
1,182354,1823955301,2.0836643,1840,1729,1190,1653,1562,1118
2,182292,1823335532,2.0846205,2000,1898,2279,1723,1640,1941
1,182355,1823965301,2.0856223,1838,1737,1195,1653,1562,1126
2,182293,1823345531,2.0865508,2000,1901,2284,1723,1639,1941
1,182356,1823975301,2.087583,1841,1735,1189,1652,1567,1122
2,182294,1823355530,2.0885354,2000,1891,2279,1721,1642,1938
2,182295,1823365531,2.0895832,1999,1903,2276,1723,1641,1945
1,182357,1823985301,2.0905202,1840,1739,1198,1653,1563,1125
1,182358,1823995301,2.0914447,1841,1732,1194,1652,1565,1119
2,182296,1823375531,2.0933332,2000,1894,2273,1721,1642,1947
